filename,b'A',b'B',b'C',b'D',b'E',b'F',b'G',b'H',b'I',b'J',b'K',b'L',b'M',b'S',b'Z'
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140917v30101.nc,0,0,0,0,0,0,0,0,0,0,262,0,0,0,1178
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140415v30001.nc,0,0,0,0,0,0,0,0,0,0,321,0,0,7,1112
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140718v30001.nc,0,0,0,0,0,0,0,0,0,0,97,0,0,2,1341
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140322v30001.nc,0,0,0,0,0,0,0,0,0,0,558,0,0,4,878
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140717v30001.nc,0,0,0,0,0,0,0,0,0,0,411,0,0,1,1028
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140526v30001.nc,0,0,0,0,0,0,0,0,0,0,362,0,0,0,1078
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140624v30001.nc,0,0,0,0,0,0,0,0,0,0,193,0,0,0,1247
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140529v30001.nc,0,0,0,0,0,0,0,0,0,0,650,0,0,0,790
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140906v30001.nc,0,0,0,0,0,0,0,0,0,0,245,0,0,0,1195
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140909v30001.nc,0,0,0,0,0,0,0,0,0,0,219,0,0,0,1221
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140501v30001.nc,0,0,0,0,0,0,0,0,0,0,127,0,0,0,1313
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140603v30001.nc,0,0,0,0,0,0,0,0,0,0,1440,0,0,0,0
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140305v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20141003v30001.nc,0,0,0,0,0,0,0,0,0,0,382,0,0,0,1058
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140730v30001.nc,0,0,0,0,0,0,0,0,0,0,138,0,0,0,1302
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140916v30001.nc,0,0,0,0,0,0,0,0,0,0,75,0,0,0,1365
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140825v30001.nc,0,0,0,0,0,0,0,0,0,0,78,0,0,0,1362
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140613v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140226v30001.nc,0,0,0,0,0,0,0,0,0,0,182,0,0,0,1257
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140511v30001.nc,0,0,0,0,0,0,0,0,0,0,976,0,0,0,464
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140720v30001.nc,0,0,0,0,0,0,0,0,0,0,627,0,0,2,811
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140422v30001.nc,0,0,0,0,0,0,0,0,0,0,369,0,0,1,1070
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140315v30001.nc,0,0,0,0,0,0,0,0,0,0,94,0,0,0,1341
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140929v30001.nc,0,0,0,0,0,0,0,0,0,0,167,0,0,2,1271
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140926v30001.nc,0,0,0,0,0,0,0,0,0,0,151,0,0,1,1288
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140710v30001.nc,0,0,0,0,0,0,0,0,0,0,42,0,0,0,1398
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140412v30001.nc,0,0,0,0,0,0,0,0,0,0,294,0,0,0,1146
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140219v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140623v30001.nc,0,0,0,0,0,0,0,0,0,0,425,0,0,2,1013
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140521v30001.nc,0,0,0,0,0,0,0,0,0,0,639,0,0,0,801
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140216v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140805v30001.nc,0,0,0,0,0,0,0,0,0,0,146,0,0,4,1290
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140531v30001.nc,0,0,0,0,0,0,0,0,0,0,662,0,0,0,778
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140713v30001.nc,0,0,0,0,0,0,0,0,0,0,361,0,0,0,1079
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140411v30001.nc,0,0,0,0,0,0,0,0,0,0,145,0,0,0,1295
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140620v30001.nc,0,0,0,0,0,0,0,0,0,0,173,0,0,0,1267
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140522v30001.nc,0,0,0,0,0,0,0,0,0,0,457,0,0,1,982
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140215v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140819v30001.nc,0,0,0,0,0,0,0,0,0,0,341,0,0,0,1099
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140925v30001.nc,0,0,0,0,0,0,0,0,0,0,261,0,0,2,1177
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140205v30001.nc,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1434
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140630v30001.nc,0,0,0,0,0,0,0,0,0,0,82,0,0,0,937
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140806v30001.nc,0,0,0,0,0,0,0,0,0,0,209,0,0,3,1228
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140809v30001.nc,0,0,0,0,0,0,0,0,0,0,367,0,0,0,1073
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140306v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140309v30001.nc,0,0,0,0,0,0,0,0,0,0,319,0,0,0,1121
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140905v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20141123v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1361
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140225v30001.nc,0,0,0,0,0,0,0,0,0,0,358,0,0,0,1082
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140512v30001.nc,0,0,0,0,0,0,0,0,0,0,848,0,0,3,589
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140319v30001.nc,0,0,0,0,0,0,0,0,0,0,281,0,0,0,1159
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140421v30001.nc,0,0,0,0,0,0,0,0,0,0,341,0,0,0,1099
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140316v30001.nc,0,0,0,0,0,0,0,0,0,0,362,0,0,0,1078
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140915v30001.nc,0,0,0,0,0,0,0,0,0,0,350,0,0,2,1088
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140829v30001.nc,0,0,0,0,0,0,0,0,0,0,123,0,0,0,1317
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140826v30001.nc,0,0,0,0,0,0,0,0,0,0,142,0,0,3,1295
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140409v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140704v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140406v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140801v30001.nc,0,0,0,0,0,0,0,0,0,0,74,0,0,0,1366
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140416v30001.nc,0,0,0,0,0,0,0,0,0,0,166,0,0,0,1274
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140321v30001.nc,0,0,0,0,0,0,0,0,0,0,258,0,0,3,1179
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140419v30001.nc,0,0,0,0,0,0,0,0,0,0,185,0,0,0,1255
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140714v30001.nc,0,0,0,0,0,0,0,0,0,0,107,0,0,0,1333
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140628v30001.nc,0,0,0,0,0,0,0,0,0,0,296,0,0,0,1144
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140525v30001.nc,0,0,0,0,0,0,0,0,0,0,682,0,0,0,758
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140627v30001.nc,0,0,0,0,0,0,0,0,0,0,844,0,0,0,596
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140811v30001.nc,0,0,0,0,0,0,0,0,0,0,152,0,0,0,1288
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140922v30001.nc,0,0,0,0,0,0,0,0,0,0,462,0,0,0,978
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140515v30001.nc,0,0,0,0,0,0,0,0,0,0,66,0,0,0,1374
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140222v30001.nc,0,0,0,0,0,0,0,0,0,0,110,0,0,0,1330
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140618v30001.nc,0,0,0,0,0,0,0,0,0,0,531,0,0,0,909
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140617v30001.nc,0,0,0,0,0,0,0,0,0,0,746,0,0,0,694
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140311v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140426v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140429v30001.nc,0,0,0,0,0,0,0,0,0,0,124,0,0,0,1316
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140912v30001.nc,0,0,0,0,0,0,0,0,0,0,51,0,0,0,1389
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140821v30001.nc,0,0,0,0,0,0,0,0,0,0,317,0,0,7,1116
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140607v30001.nc,0,0,0,0,0,0,0,0,0,0,914,0,0,0,526
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140608v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140301v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140831v30001.nc,0,0,0,0,0,0,0,0,0,0,150,0,0,0,890
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140308v30001.nc,0,0,0,0,0,0,0,0,0,0,47,0,0,0,1393
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20141001v30001.nc,0,0,0,0,0,0,0,0,0,0,92,0,0,0,1348
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140307v30001.nc,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1417
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140430v30001.nc,0,0,0,0,0,0,0,0,0,0,259,0,0,0,1181
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140409v30101.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140601v30001.nc,0,0,0,0,0,0,0,0,0,0,204,0,0,0,1236
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140317v30001.nc,0,0,0,0,0,0,0,0,0,0,383,0,0,3,1054
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140420v30001.nc,0,0,0,0,0,0,0,0,0,0,153,0,0,0,1287
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140318v30001.nc,0,0,0,0,0,0,0,0,0,0,436,0,0,9,995
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140513v30001.nc,0,0,0,0,0,0,0,0,0,0,672,0,0,0,768
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140224v30001.nc,0,0,0,0,0,0,0,0,0,0,69,0,0,0,1371
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140827v30001.nc,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1402
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140828v30001.nc,0,0,0,0,0,0,0,0,0,0,35,0,0,1,1404
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140914v30001.nc,0,0,0,0,0,0,0,0,0,0,55,0,0,0,1385
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140214v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140523v30001.nc,0,0,0,0,0,0,0,0,0,0,661,0,0,0,779
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140621v30001.nc,0,0,0,0,0,0,0,0,0,0,79,0,0,0,1361
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140410v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140712v30001.nc,0,0,0,0,0,0,0,0,0,0,407,0,0,2,1031
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140924v30001.nc,0,0,0,0,0,0,0,0,0,0,439,0,0,6,995
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140818v30001.nc,0,0,0,0,0,0,0,0,0,0,142,0,0,0,1298
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140204v30001.nc,0,0,0,0,0,0,0,0,0,0,42,0,0,0,1398
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140808v30001.nc,0,0,0,0,0,0,0,0,0,0,49,0,0,2,1389
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140807v30001.nc,0,0,0,0,0,0,0,0,0,0,359,0,0,5,1076
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140428v30001.nc,0,0,0,0,0,0,0,0,0,0,287,0,0,0,1153
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140427v30001.nc,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1424
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140310v30001.nc,0,0,0,0,0,0,0,0,0,0,148,0,0,1,1291
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140616v30001.nc,0,0,0,0,0,0,0,0,0,0,133,0,0,0,1307
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140223v30001.nc,0,0,0,0,0,0,0,0,0,0,119,0,0,0,1321
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140619v30001.nc,0,0,0,0,0,0,0,0,0,0,112,0,0,1,1327
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140514v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140820v30001.nc,0,0,0,0,0,0,0,0,0,0,285,0,0,3,1152
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140913v30001.nc,0,0,0,0,0,0,0,0,0,0,179,0,0,0,1261
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140606v30001.nc,0,0,0,0,0,0,0,0,0,0,934,0,0,0,506
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140830v30001.nc,0,0,0,0,0,0,0,0,0,0,205,0,0,7,1228
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140203v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140407v30001.nc,0,0,0,0,0,0,0,0,0,0,75,0,0,0,1365
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140705v30001.nc,0,0,0,0,0,0,0,0,0,0,171,0,0,2,1267
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140408v30001.nc,0,0,0,0,0,0,0,0,0,0,36,0,0,0,1404
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140626v30001.nc,0,0,0,0,0,0,0,0,0,0,320,0,0,2,1118
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140524v30001.nc,0,0,0,0,0,0,0,0,0,0,184,0,0,2,1254
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140629v30001.nc,0,0,0,0,0,0,0,0,0,0,300,0,0,0,1140
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140715v30001.nc,0,0,0,0,0,0,0,0,0,0,396,0,0,0,1044
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140418v30001.nc,0,0,0,0,0,0,0,0,0,0,524,0,0,0,916
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140320v30001.nc,0,0,0,0,0,0,0,0,0,0,515,0,0,0,925
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140417v30001.nc,0,0,0,0,0,0,0,0,0,0,899,0,0,0,541
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140923v30001.nc,0,0,0,0,0,0,0,0,0,0,504,0,0,3,933
/Net/samosproc/data/public/research/WTEP/2014/WTEP_20140810v30001.nc,0,0,0,0,0,0,0,0,0,0,110,0,0,0,1330
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130123v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130519v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130614v30001.nc,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1402
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130516v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130727v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130728v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130425v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130911v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130822v30001.nc,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1433
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130506v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130509v30001.nc,0,0,0,0,0,0,0,0,0,0,666,0,0,6,768
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130302v30001.nc,0,0,0,0,0,0,0,0,0,0,379,0,0,5,1056
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130405v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130708v30001.nc,0,0,0,0,0,0,0,0,0,0,183,0,0,4,1253
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130707v30001.nc,0,0,0,0,0,0,0,0,0,0,65,0,0,0,1375
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20131108v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130201v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20131107v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130802v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130717v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130718v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130624v30001.nc,0,0,0,0,0,0,0,0,0,0,43,0,0,0,1397
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130529v30001.nc,0,0,0,0,0,0,0,0,0,0,90,0,0,0,1342
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130211v30001.nc,0,0,0,0,0,0,0,0,0,0,36,0,0,0,1404
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130526v30001.nc,0,0,0,0,0,0,0,0,0,0,237,0,0,0,1203
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130501v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130730v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130909v30001.nc,0,0,0,0,0,0,0,0,0,0,261,0,0,0,1179
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130906v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130226v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130613v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130124v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130422v30001.nc,0,0,0,0,0,0,0,0,0,0,602,0,0,6,831
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130315v30001.nc,0,0,0,0,0,0,0,0,0,0,129,0,0,4,1307
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130916v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130825v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130325v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130412v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130710v30001.nc,0,0,0,0,0,0,0,0,0,0,30,0,0,0,1410
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130521v30001.nc,0,0,0,0,0,0,0,0,0,0,435,0,0,0,1005
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130623v30001.nc,0,0,0,0,0,0,0,0,0,0,215,0,0,0,1225
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20131110v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1124
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130815v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130926v30001.nc,0,0,0,0,0,0,0,0,0,0,21,0,0,0,1419
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130402v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130209v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130531v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130805v30001.nc,0,0,0,0,0,0,0,0,0,0,123,0,0,0,1317
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130322v30002.nc,0,0,0,0,0,0,0,0,0,0,163,0,0,0,1277
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20131106v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20131109v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130706v30001.nc,0,0,0,0,0,0,0,0,0,0,241,0,0,0,1199
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130709v30001.nc,0,0,0,0,0,0,0,0,0,0,216,0,0,1,1223
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130404v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130803v30001.nc,0,0,0,0,0,0,0,0,0,0,443,0,0,0,997
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130527v30001.nc,0,0,0,0,0,0,0,0,0,0,179,0,0,1,1260
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130210v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130528v30001.nc,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1430
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130625v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130323v30001.nc,0,0,0,0,0,0,0,0,0,0,29,0,0,0,1411
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130414v30001.nc,0,0,0,0,0,0,0,0,0,0,73,0,0,0,1367
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130716v30001.nc,0,0,0,0,0,0,0,0,0,0,73,0,0,0,1367
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130729v30001.nc,0,0,0,0,0,0,0,0,0,0,58,0,0,0,1382
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130726v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1437
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130517v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130615v30001.nc,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1412
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130122v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130518v30001.nc,0,0,0,0,0,0,0,0,0,0,172,0,0,0,1268
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130823v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1439
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130910v30001.nc,0,0,0,0,0,0,0,0,0,0,228,0,0,3,1209
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130303v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEP/2013/WTEP_20130508v30001.nc,0,0,0,0,0,0,0,0,0,0,198,0,0,4,1238
